Chr	Start	End	Strand	Gene	TriadGrp
chr1A	40577361	40578241	+	TraesJAG1A03G00020880	6385
chr1A	41285676	41286895	-	TraesJAG1A03G00021210	10506
chr1A	41576833	41581275	+	TraesJAG1A03G00021330	15317
chr1A	41669994	41688815	+	TraesJAG1A03G00021420	10178
chr1A	44259369	44264855	+	TraesJAG1A03G00022050	11498
chr1A	44574806	44578675	+	TraesJAG1A03G00022190	13797
chr1A	46422511	46432385	+	TraesJAG1A03G00022840	13083
chr1A	46666237	46672702	+	TraesJAG1A03G00022910	526
chr1A	46666237	46672702	+	TraesJAG1A03G00022910	526
chr1A	46672445	46672915	-	TraesJAG1A03G00022920	10933
chr1A	46690269	46694338	-	TraesJAG1A03G00022970	13277
chr1A	47382807	47399218	+	TraesJAG1A03G00023100	13282
chr1A	47400156	47401988	-	TraesJAG1A03G00023110	806
chr1A	47528647	47529366	-	TraesJAG1A03G00023140	815
chr1A	47538947	47544348	-	TraesJAG1A03G00023150	6057
chr1A	47619856	47622265	+	TraesJAG1A03G00023190	3765
chr1A	47805105	47809022	+	TraesJAG1A03G00023290	8479
chr1A	48059835	48062703	-	TraesJAG1A03G00023520	9382
chr1A	48075669	48095287	+	TraesJAG1A03G00023560	7908
chr1A	48099786	48104286	+	TraesJAG1A03G00023570	18214
chr1A	48168703	48171296	+	TraesJAG1A03G00023650	15321
chr1A	48168703	48171296	+	TraesJAG1A03G00023650	15321
chr1A	48172777	48174857	-	TraesJAG1A03G00023660	7815
chr1A	48274294	48276390	-	TraesJAG1A03G00023680	1281
chr1A	48311817	48313245	-	TraesJAG1A03G00023740	16061
chr1A	48764180	48765005	-	TraesJAG1A03G00023880	2008
chr1A	52013994	52019659	+	TraesJAG1A03G00024880	6200
chr1A	52138069	52139177	-	TraesJAG1A03G00024940	840
chr1A	52631261	52635952	+	TraesJAG1A03G00025080	13066
chr1A	52641290	52646767	-	TraesJAG1A03G00025090	14768
chr1A	53017796	53020111	+	TraesJAG1A03G00025180	13940
chr1A	53034283	53037345	-	TraesJAG1A03G00025190	3651
chr1A	53200234	53203732	+	TraesJAG1A03G00025310	7781
chr1A	53411797	53418438	-	TraesJAG1A03G00025420	8725
chr1A	53508944	53511196	+	TraesJAG1A03G00025460	9968
chr1A	53530199	53535416	-	TraesJAG1A03G00025510	6241
chr1A	53581787	53586181	-	TraesJAG1A03G00025520	10231
chr1A	53867756	53873931	+	TraesJAG1A03G00025610	6627
chr1A	56144106	56145400	+	TraesJAG1A03G00025990	837
chr1A	56147235	56154572	-	TraesJAG1A03G00026010	8446
chr1A	56712281	56714138	+	TraesJAG1A03G00026200	3529
chr1A	56724594	56727239	+	TraesJAG1A03G00026210	13727
chr1A	56729537	56732834	-	TraesJAG1A03G00026230	17070
chr1A	57168673	57170504	+	TraesJAG1A03G00026360	10969
chr1A	57216093	57217286	-	TraesJAG1A03G00026410	7836
chr1A	57293498	57294864	-	TraesJAG1A03G00026440	17696
chr1A	57298974	57305081	+	TraesJAG1A03G00026460	752
chr1A	57657790	57661389	+	TraesJAG1A03G00026610	8341
chr1A	57703456	57705745	+	TraesJAG1A03G00026640	1232
chr1A	57705936	57712954	-	TraesJAG1A03G00026650	8178
chr1A	57735773	57740409	-	TraesJAG1A03G00026700	5545
chr1A	58281756	58287177	-	TraesJAG1A03G00027070	9594
chr1A	58392756	58393550	+	TraesJAG1A03G00027110	5659
chr1A	58477465	58479039	+	TraesJAG1A03G00027170	17904
chr1A	59142086	59145035	+	TraesJAG1A03G00027510	4143
chr1A	59385490	59389172	-	TraesJAG1A03G00027570	15418
chr1A	60057336	60060867	+	TraesJAG1A03G00027940	1410
chr1A	60254832	60259117	+	TraesJAG1A03G00028010	14072
chr1A	60474412	60476143	-	TraesJAG1A03G00028120	4825
chr1A	60528443	60529870	+	TraesJAG1A03G00028130	18066
chr1A	60907882	60914710	-	TraesJAG1A03G00028450	5771
chr1A	61098903	61100385	+	TraesJAG1A03G00028480	16672
chr1A	61536187	61537151	+	TraesJAG1A03G00028560	2982
chr1A	61543209	61546108	-	TraesJAG1A03G00028570	18056
chr1A	61775241	61776514	-	TraesJAG1A03G00028620	18075
chr1A	62097568	62101325	+	TraesJAG1A03G00028690	3790
chr1A	62131414	62135803	+	TraesJAG1A03G00028730	17057
chr1A	62135816	62140223	-	TraesJAG1A03G00028740	4235
chr1A	62527852	62529002	-	TraesJAG1A03G00028840	18202
chr1A	62569022	62570689	+	TraesJAG1A03G00028870	6868
chr1A	62573315	62577545	-	TraesJAG1A03G00028880	6875
chr1A	62608798	62610395	-	TraesJAG1A03G00028920	18183
chr1A	62849821	62853802	-	TraesJAG1A03G00029010	17411
chr1A	63919300	63929851	+	TraesJAG1A03G00029230	8123
chr1A	64108124	64114542	+	TraesJAG1A03G00029330	16502
chr1A	64207588	64209378	+	TraesJAG1A03G00029370	1594
chr1A	64228619	64231080	-	TraesJAG1A03G00029390	2418
chr1A	64780017	64784411	+	TraesJAG1A03G00029670	14501
chr1A	64907963	64909528	-	TraesJAG1A03G00029730	11673
chr1A	65131281	65132055	-	TraesJAG1A03G00029770	6464
chr1A	65304355	65309239	-	TraesJAG1A03G00029820	3774
chr1A	65312067	65313671	-	TraesJAG1A03G00029830	3740
chr1A	65684500	65687638	+	TraesJAG1A03G00030030	1414
chr1A	66400189	66402595	+	TraesJAG1A03G00030160	17912
chr1A	66975954	66978195	+	TraesJAG1A03G00030270	1205
chr1A	67203724	67213576	-	TraesJAG1A03G00030330	12845
chr1A	67884148	67885585	-	TraesJAG1A03G00030480	5356
chr1A	68685597	68687125	-	TraesJAG1A03G00030700	10687
chr1A	68687572	68692204	-	TraesJAG1A03G00030710	4102
chr1A	68887881	68892311	-	TraesJAG1A03G00030730	4360
chr1A	70394728	70395375	-	TraesJAG1A03G00030970	1483
chr1A	70547618	70548595	-	TraesJAG1A03G00031010	1644
chr1A	70575435	70584149	-	TraesJAG1A03G00031060	14415
chr1A	71045446	71048809	-	TraesJAG1A03G00031220	4649
chr1A	71176565	71181374	+	TraesJAG1A03G00031230	12934
chr1A	71272733	71274142	+	TraesJAG1A03G00031300	3610
chr1A	72268718	72272066	-	TraesJAG1A03G00031610	16755
chr1A	72273143	72277277	-	TraesJAG1A03G00031620	2677
chr1A	72571083	72573624	-	TraesJAG1A03G00031640	16269
chr1A	72773029	72778577	+	TraesJAG1A03G00031700	16182
chr1A	72780208	72784560	+	TraesJAG1A03G00031710	2188
chr1A	72791355	72800744	-	TraesJAG1A03G00031730	13082
chr1A	72801009	72808438	+	TraesJAG1A03G00031740	6762
chr1A	72809286	72810475	-	TraesJAG1A03G00031750	5936
chr1A	72829802	72834225	-	TraesJAG1A03G00031800	12868
chr1A	73916322	73929787	-	TraesJAG1A03G00032060	9840
chr1A	75202523	75225995	-	TraesJAG1A03G00032430	6681
chr1A	75509526	75518528	+	TraesJAG1A03G00032530	12338
chr1A	75509526	75518528	+	TraesJAG1A03G00032530	12338
chr1A	75981673	75987690	-	TraesJAG1A03G00032630	6134
chr1A	76217300	76218905	+	TraesJAG1A03G00032710	15195
chr1A	76559528	76562015	+	TraesJAG1A03G00032800	11306
chr1A	76592953	76597228	+	TraesJAG1A03G00032830	3355
chr1A	77802459	77810693	+	TraesJAG1A03G00033100	3527
chr1A	78438948	78440155	-	TraesJAG1A03G00033250	8472
chr1A	78639990	78642611	+	TraesJAG1A03G00033320	14591
chr1A	79162163	79169544	-	TraesJAG1A03G00033370	11941
chr1A	79754572	79766833	+	TraesJAG1A03G00033490	3772
chr1A	80131881	80135728	-	TraesJAG1A03G00033610	7583
chr1A	81959297	81970282	+	TraesJAG1A03G00033960	9789
chr1A	81973057	81977695	-	TraesJAG1A03G00033970	9440
chr1A	82387972	82393341	-	TraesJAG1A03G00034100	14123
chr1A	82387972	82393341	-	TraesJAG1A03G00034100	14123
chr1A	83268389	83281826	-	TraesJAG1A03G00034200	4460
chr1A	83447827	83459979	+	TraesJAG1A03G00034230	10114
chr1A	83467793	83469762	+	TraesJAG1A03G00034240	3653
chr1A	84186096	84188147	+	TraesJAG1A03G00034430	18343
chr1A	84251937	84253035	-	TraesJAG1A03G00034450	16566
chr1A	84489325	84491795	+	TraesJAG1A03G00034530	12466
chr1A	84800734	84801828	+	TraesJAG1A03G00034630	12362
chr1A	85289797	85290686	+	TraesJAG1A03G00034740	1527
chr1A	85702001	85706927	+	TraesJAG1A03G00034940	312
chr1A	85702001	85706927	+	TraesJAG1A03G00034940	312
chr1A	85702001	85706927	+	TraesJAG1A03G00034940	312
chr1A	86111320	86116480	-	TraesJAG1A03G00035120	3038
chr1A	86663014	86665712	+	TraesJAG1A03G00035200	8028
chr1A	87827174	87832972	+	TraesJAG1A03G00035360	8147
chr1A	87827174	87832972	+	TraesJAG1A03G00035360	8147
chr1A	88886898	88893984	+	TraesJAG1A03G00035500	14234
chr1A	88886898	88893984	+	TraesJAG1A03G00035500	14234
chr1A	89642549	89644383	+	TraesJAG1A03G00035650	1160
chr1A	90246924	90255892	-	TraesJAG1A03G00035760	10568
chr1A	90537486	90545180	+	TraesJAG1A03G00035870	3959
chr1A	90645967	90650267	+	TraesJAG1A03G00035920	14584
chr1A	90662269	90664084	+	TraesJAG1A03G00035950	13742
chr1A	90897064	90900055	-	TraesJAG1A03G00035990	9255
chr1A	90902486	90903520	+	TraesJAG1A03G00036000	15812
chr1A	90988469	90991056	-	TraesJAG1A03G00036040	4591
chr1A	91076872	91082972	-	TraesJAG1A03G00036100	13391
chr1A	91089506	91091755	+	TraesJAG1A03G00036130	15379
chr1A	91157050	91158301	+	TraesJAG1A03G00036150	306
chr1A	92045769	92050714	-	TraesJAG1A03G00036280	13462
chr1A	92845061	92846164	+	TraesJAG1A03G00036380	8207
chr1A	92870145	92875085	-	TraesJAG1A03G00036400	13027
chr1A	92875227	92878853	+	TraesJAG1A03G00036410	5732
chr1A	92879496	92880811	-	TraesJAG1A03G00036420	16779
chr1A	93578536	93583778	+	TraesJAG1A03G00036530	1856
chr1A	93587141	93591408	+	TraesJAG1A03G00036540	5428
chr1A	93587141	93591408	+	TraesJAG1A03G00036540	5428
chr1A	94541963	94546957	+	TraesJAG1A03G00037050	3503
chr1A	94663189	94665603	+	TraesJAG1A03G00037120	9022
chr1A	95311481	95316895	+	TraesJAG1A03G00037290	5949
chr1A	95862856	95865955	-	TraesJAG1A03G00037500	3531
chr1A	95868301	95870105	-	TraesJAG1A03G00037510	1698
chr1A	95942666	95945141	+	TraesJAG1A03G00037570	8776
chr1A	95954526	95956395	+	TraesJAG1A03G00037590	14853
chr1A	95958190	95960139	+	TraesJAG1A03G00037600	8777
chr1A	95980922	95983351	-	TraesJAG1A03G00037650	4230
chr1A	95986179	95994890	-	TraesJAG1A03G00037660	12502
chr1A	97302081	97306007	+	TraesJAG1A03G00038030	18167
chr1A	97742245	97751231	-	TraesJAG1A03G00038250	11380
chr1A	97756067	97761909	-	TraesJAG1A03G00038260	13022
chr1A	98514863	98523353	+	TraesJAG1A03G00038520	10676
chr1A	98524616	98528814	+	TraesJAG1A03G00038530	12349
chr1A	98529057	98530070	+	TraesJAG1A03G00038540	16666
chr1A	98581038	98582544	+	TraesJAG1A03G00038560	16664
chr1A	98648897	98650063	+	TraesJAG1A03G00038570	16660
chr1A	98658821	98659816	+	TraesJAG1A03G00038590	16663
chr1A	98802569	98803745	-	TraesJAG1A03G00038660	15647
chr1A	99146583	99148575	+	TraesJAG1A03G00038860	18073
chr1A	99183534	99185339	+	TraesJAG1A03G00038870	18068
chr1A	99245035	99248469	-	TraesJAG1A03G00038910	18072
chr1A	99438452	99440021	-	TraesJAG1A03G00039020	5968
chr1A	99438452	99440021	-	TraesJAG1A03G00039020	5968
chr1A	99441161	99445964	-	TraesJAG1A03G00039030	2665
chr1A	99521334	99541173	+	TraesJAG1A03G00039090	10605
chr1A	99565872	99566975	-	TraesJAG1A03G00039140	405
chr1A	100463825	100467211	+	TraesJAG1A03G00039360	6140
chr1A	100520450	100524984	-	TraesJAG1A03G00039400	6128
chr1A	100917537	100921434	-	TraesJAG1A03G00039540	8480
chr1A	101322079	101329556	+	TraesJAG1A03G00039600	1555
chr1A	101518431	101524001	+	TraesJAG1A03G00039630	14752
chr1A	101525639	101529690	+	TraesJAG1A03G00039640	14751
chr1A	102476127	102490195	-	TraesJAG1A03G00039770	8315
chr1A	102793538	102798315	-	TraesJAG1A03G00039810	8654
chr1A	103370021	103381930	+	TraesJAG1A03G00039870	10772
chr1A	103384291	103384755	-	TraesJAG1A03G00039880	3632
chr1A	103387633	103392297	+	TraesJAG1A03G00039890	3759
chr1A	103538305	103540403	+	TraesJAG1A03G00039930	12584
chr1A	103598050	103598784	-	TraesJAG1A03G00039990	6052
chr1A	103739370	103746795	-	TraesJAG1A03G00040040	7957
chr1A	104076889	104086885	-	TraesJAG1A03G00040090	10058
chr1A	104088156	104093498	+	TraesJAG1A03G00040100	12826
chr1A	104094192	104106730	-	TraesJAG1A03G00040110	10913
chr1A	105051697	105052695	-	TraesJAG1A03G00040250	1145
chr1A	105379836	105380915	-	TraesJAG1A03G00040310	14424
chr1A	105382643	105393465	-	TraesJAG1A03G00040320	9218
chr1A	106258570	106261036	+	TraesJAG1A03G00040460	6229
chr1A	106265586	106271482	+	TraesJAG1A03G00040470	4565
chr1A	106272055	106275593	-	TraesJAG1A03G00040490	17158
chr1A	107227264	107231536	+	TraesJAG1A03G00040770	2396
chr1A	107233584	107240316	-	TraesJAG1A03G00040780	9032
chr1A	107831991	107836540	+	TraesJAG1A03G00041020	9907
chr1A	107837683	107842468	-	TraesJAG1A03G00041030	3818
chr1A	107905683	107911760	-	TraesJAG1A03G00041060	2956
chr1A	107914696	107919875	+	TraesJAG1A03G00041070	7684
chr1A	107919231	107921055	-	TraesJAG1A03G00041080	12470
chr1A	107943286	107945334	+	TraesJAG1A03G00041120	14254
chr1A	108066964	108069439	+	TraesJAG1A03G00041170	12889
chr1A	109118721	109123113	-	TraesJAG1A03G00041340	8007
chr1A	109189643	109191012	+	TraesJAG1A03G00041370	10816
chr1A	109276361	109276885	-	TraesJAG1A03G00041420	8927
chr1A	110243535	110254115	+	TraesJAG1A03G00041560	10108
chr1A	110271376	110274666	-	TraesJAG1A03G00041580	16231
chr1A	112061351	112062178	+	TraesJAG1A03G00042060	11920
chr1A	112068643	112075632	+	TraesJAG1A03G00042080	8413
chr1A	112076129	112077950	-	TraesJAG1A03G00042090	18005
chr1A	112392137	112393366	-	TraesJAG1A03G00042130	7761
chr1A	112682216	112685597	-	TraesJAG1A03G00042220	3808
chr1A	112993793	113001017	+	TraesJAG1A03G00042280	4648
chr1A	113000037	113004435	-	TraesJAG1A03G00042290	13621
chr1A	113021647	113025656	-	TraesJAG1A03G00042330	9894
chr1A	113021647	113025656	-	TraesJAG1A03G00042330	9894
chr1A	113698606	113702949	+	TraesJAG1A03G00042430	11187
chr1A	115076866	115077516	+	TraesJAG1A03G00042800	10930
chr1A	115112883	115116035	+	TraesJAG1A03G00042840	12980
chr1A	115840565	115844012	+	TraesJAG1A03G00042960	12659
chr1A	116346116	116350095	-	TraesJAG1A03G00043100	2401
chr1A	117013428	117015948	-	TraesJAG1A03G00043230	15840
chr1A	117031649	117037199	-	TraesJAG1A03G00043260	10417
chr1A	117109704	117111961	-	TraesJAG1A03G00043280	155
chr1A	117979726	117983337	+	TraesJAG1A03G00043690	5467
chr1A	118009219	118009755	-	TraesJAG1A03G00043700	3631
chr1A	118174371	118184682	-	TraesJAG1A03G00043750	16069
chr1A	118279309	118282775	-	TraesJAG1A03G00043780	1732
chr1A	118624287	118627763	+	TraesJAG1A03G00043830	8748
chr1A	118833775	118838596	+	TraesJAG1A03G00043930	13206
chr1A	118869819	118870998	+	TraesJAG1A03G00043990	5557
chr1A	119132172	119140944	+	TraesJAG1A03G00044120	12404
chr1A	119141059	119142540	-	TraesJAG1A03G00044140	13678
chr1A	120696666	120697943	+	TraesJAG1A03G00044400	12972
chr1A	122675617	122679203	-	TraesJAG1A03G00044720	4952
chr1A	123140446	123141427	+	TraesJAG1A03G00044830	10076
chr1A	123310629	123311465	-	TraesJAG1A03G00044870	11618
chr1A	123319344	123320235	-	TraesJAG1A03G00044890	11619
chr1A	123319763	123320121	+	TraesJAG1A03G00044900	33
chr1A	123319763	123320121	+	TraesJAG1A03G00044900	33
chr1A	123908594	123909455	-	TraesJAG1A03G00045030	11617
chr1A	124007784	124014135	-	TraesJAG1A03G00045060	13467
chr1A	124007784	124014135	-	TraesJAG1A03G00045060	13467
chr1A	124007784	124014135	-	TraesJAG1A03G00045060	13467
chr1A	124016647	124019852	-	TraesJAG1A03G00045070	5413
chr1A	124269542	124270685	-	TraesJAG1A03G00045150	15674
chr1A	124273025	124274542	+	TraesJAG1A03G00045160	13139
chr1A	125647638	125651569	+	TraesJAG1A03G00045380	9011
chr1A	125990029	125992341	-	TraesJAG1A03G00045460	15471
chr1A	126485527	126489348	+	TraesJAG1A03G00045610	10136
chr1A	126886628	126890816	+	TraesJAG1A03G00045750	12148
chr1A	126968017	126970191	+	TraesJAG1A03G00045790	13234
chr1A	129093186	129094243	+	TraesJAG1A03G00046250	1902
chr1A	129660630	129664685	-	TraesJAG1A03G00046340	8140
chr1A	130269201	130270895	-	TraesJAG1A03G00046450	15604
chr1A	130707367	130718937	-	TraesJAG1A03G00046530	8143
chr1A	130880905	130883423	-	TraesJAG1A03G00046560	1034
chr1A	131012175	131022562	+	TraesJAG1A03G00046610	15193
chr1A	131524258	131531197	+	TraesJAG1A03G00046670	10627
chr1A	131535846	131537677	+	TraesJAG1A03G00046680	8846
chr1A	131537929	131540829	-	TraesJAG1A03G00046690	11686
chr1A	131865887	131866297	+	TraesJAG1A03G00046780	3955
chr1A	131903378	131906045	-	TraesJAG1A03G00046890	4470
chr1A	133666144	133672044	+	TraesJAG1A03G00047320	9099
chr1A	134235766	134250689	-	TraesJAG1A03G00047460	14318
chr1A	134695141	134698125	-	TraesJAG1A03G00047580	5282
chr1A	134695141	134698125	-	TraesJAG1A03G00047580	5282
chr1A	135657026	135693100	+	TraesJAG1A03G00047710	12603
chr1A	139674956	139677609	+	TraesJAG1A03G00048590	9178
chr1A	140147646	140152454	-	TraesJAG1A03G00048660	5233
chr1A	141592041	141593655	-	TraesJAG1A03G00048780	2628
chr1A	142526386	142535010	+	TraesJAG1A03G00048970	6644
chr1A	143265966	143266402	+	TraesJAG1A03G00049080	4161
chr1A	144715928	144716902	+	TraesJAG1A03G00049300	8029
chr1A	145359654	145364365	-	TraesJAG1A03G00049400	13102
chr1A	145673954	145681498	-	TraesJAG1A03G00049470	13189
chr1A	145687492	145688597	-	TraesJAG1A03G00049490	12804
chr1A	146407001	146415067	+	TraesJAG1A03G00049620	17042
chr1A	147455726	147456798	+	TraesJAG1A03G00049810	1141
chr1A	147664279	147669957	+	TraesJAG1A03G00049870	10299
chr1A	148059083	148062779	-	TraesJAG1A03G00049950	2364
chr1A	148712127	148713642	+	TraesJAG1A03G00050070	10256
chr1A	149150434	149157885	-	TraesJAG1A03G00050180	10223
chr1A	149559898	149560744	+	TraesJAG1A03G00050230	12512
chr1A	149590567	149595035	+	TraesJAG1A03G00050260	6677
chr1A	149599642	149602301	-	TraesJAG1A03G00050270	7227
chr1A	150048976	150049992	+	TraesJAG1A03G00050370	1491
chr1A	150562448	150567112	-	TraesJAG1A03G00050460	9339
chr1A	152020938	152023234	+	TraesJAG1A03G00050680	15489
chr1A	152263758	152269351	+	TraesJAG1A03G00050730	15480
chr1A	153285326	153288341	+	TraesJAG1A03G00050980	2870
chr1A	153409992	153412337	+	TraesJAG1A03G00051010	15618
chr1A	154568164	154586019	-	TraesJAG1A03G00051260	9130
chr1A	156069761	156075325	-	TraesJAG1A03G00051370	9851
chr1A	156603108	156608838	-	TraesJAG1A03G00051540	8311
chr1A	158254741	158266780	+	TraesJAG1A03G00051790	7980
chr1A	162148499	162150319	-	TraesJAG1A03G00052230	10738
chr1A	162159283	162163737	-	TraesJAG1A03G00052270	3878
chr1A	165118518	165125054	+	TraesJAG1A03G00052720	10505
chr1A	168416418	168426957	+	TraesJAG1A03G00053320	9608
chr1A	185565830	185573717	-	TraesJAG1A03G00055990	4317
chr1A	188412031	188419090	+	TraesJAG1A03G00056450	5572
chr1A	224562086	224574520	+	TraesJAG1A03G00064640	13307
chr1A	224574896	224576113	+	TraesJAG1A03G00064650	1166
