Chr	Start	End	Strand	Gene	TriadGrp
chr1A	18425483	18426439	+	TraesMAC1A03G00011500	17686
chr1A	18426965	18429762	-	TraesMAC1A03G00011510	14936
chr1A	18438222	18452331	+	TraesMAC1A03G00011520	5508
chr1A	18438222	18452331	+	TraesMAC1A03G00011520	5508
chr1A	23502616	23506671	+	TraesMAC1A03G00013900	17446
chr1A	23599036	23600934	+	TraesMAC1A03G00013940	18039
chr1A	28210387	28214394	+	TraesMAC1A03G00015430	4446
chr1A	28210387	28214394	+	TraesMAC1A03G00015430	4446
chr1A	29327382	29330030	+	TraesMAC1A03G00015640	6763
chr1A	29335089	29336225	-	TraesMAC1A03G00015660	428
chr1A	29381490	29387218	-	TraesMAC1A03G00015690	14069
chr1A	29823223	29826154	-	TraesMAC1A03G00015990	4157
chr1A	29849245	29850085	+	TraesMAC1A03G00016020	1577
chr1A	30175402	30180010	+	TraesMAC1A03G00016070	13177
chr1A	30327892	30329376	+	TraesMAC1A03G00016110	15346
chr1A	30336763	30339082	+	TraesMAC1A03G00016150	17628
chr1A	30340684	30343103	+	TraesMAC1A03G00016160	17627
chr1A	30673356	30676676	+	TraesMAC1A03G00016370	8911
chr1A	31344777	31356520	-	TraesMAC1A03G00016720	6123
chr1A	31793283	31795620	-	TraesMAC1A03G00017000	13526
chr1A	32292919	32295831	+	TraesMAC1A03G00017110	5371
chr1A	32586978	32593471	+	TraesMAC1A03G00017290	15787
chr1A	32696446	32697357	+	TraesMAC1A03G00017340	2545
chr1A	32752148	32754359	+	TraesMAC1A03G00017370	16418
chr1A	33395407	33399829	+	TraesMAC1A03G00017650	8483
chr1A	33401756	33406550	+	TraesMAC1A03G00017670	317
chr1A	33878992	33882748	+	TraesMAC1A03G00017980	156
chr1A	33881949	33883561	-	TraesMAC1A03G00017990	4650
chr1A	33906315	33907247	-	TraesMAC1A03G00018010	3821
chr1A	34892949	34896830	-	TraesMAC1A03G00018280	14753
chr1A	36020661	36021845	-	TraesMAC1A03G00018960	4709
chr1A	36404217	36409936	+	TraesMAC1A03G00019110	5175
chr1A	36410323	36417026	-	TraesMAC1A03G00019120	11104
chr1A	36737663	36741471	-	TraesMAC1A03G00019230	10690
chr1A	36741646	36748406	+	TraesMAC1A03G00019240	7063
chr1A	36748855	36751262	-	TraesMAC1A03G00019260	5185
chr1A	37024465	37025853	+	TraesMAC1A03G00019340	2500
chr1A	37031144	37038983	+	TraesMAC1A03G00019350	5694
chr1A	37232290	37234615	-	TraesMAC1A03G00019500	6835
chr1A	37236583	37237242	-	TraesMAC1A03G00019520	10525
chr1A	37248480	37251864	+	TraesMAC1A03G00019560	12374
chr1A	37248480	37251864	+	TraesMAC1A03G00019560	12374
chr1A	37310877	37311730	+	TraesMAC1A03G00019640	4351
chr1A	37941769	37945341	+	TraesMAC1A03G00019740	10332
chr1A	39189927	39194455	-	TraesMAC1A03G00020130	16463
chr1A	39720336	39726179	+	TraesMAC1A03G00020220	4147
chr1A	39726236	39728015	-	TraesMAC1A03G00020230	12116
chr1A	39942824	39945552	-	TraesMAC1A03G00020300	5741
chr1A	40163094	40165152	-	TraesMAC1A03G00020450	9656
chr1A	42160912	42165554	+	TraesMAC1A03G00020920	5559
chr1A	42160912	42165554	+	TraesMAC1A03G00020920	5559
chr1A	42249823	42250817	+	TraesMAC1A03G00021000	6385
chr1A	43216226	43217095	-	TraesMAC1A03G00021390	10506
chr1A	43494157	43498274	+	TraesMAC1A03G00021480	15317
chr1A	43585123	43603035	+	TraesMAC1A03G00021560	10178
chr1A	46178522	46183985	+	TraesMAC1A03G00022220	11498
chr1A	46506597	46510778	+	TraesMAC1A03G00022360	13797
chr1A	48257629	48267424	+	TraesMAC1A03G00022900	13083
chr1A	48478125	48483263	+	TraesMAC1A03G00022960	526
chr1A	48478125	48483263	+	TraesMAC1A03G00022960	526
chr1A	48483501	48483954	-	TraesMAC1A03G00022970	10933
chr1A	48500951	48504975	-	TraesMAC1A03G00023050	13277
chr1A	49249543	49265123	+	TraesMAC1A03G00023240	13282
chr1A	49266077	49267866	-	TraesMAC1A03G00023250	806
chr1A	49379643	49380318	-	TraesMAC1A03G00023280	815
chr1A	49397906	49403206	-	TraesMAC1A03G00023300	6057
chr1A	49455456	49457829	+	TraesMAC1A03G00023330	3765
chr1A	49650506	49654095	+	TraesMAC1A03G00023390	8479
chr1A	49920220	49923009	-	TraesMAC1A03G00023640	9382
chr1A	49939146	49958732	+	TraesMAC1A03G00023680	7908
chr1A	49962787	49967706	+	TraesMAC1A03G00023690	18214
chr1A	50031233	50033537	+	TraesMAC1A03G00023770	15321
chr1A	50031233	50033537	+	TraesMAC1A03G00023770	15321
chr1A	50035098	50037023	-	TraesMAC1A03G00023780	7815
chr1A	50136387	50138155	-	TraesMAC1A03G00023810	1281
chr1A	50173117	50174545	-	TraesMAC1A03G00023870	16061
chr1A	50623737	50624936	-	TraesMAC1A03G00023980	2008
chr1A	53033123	53038755	+	TraesMAC1A03G00024890	6200
chr1A	53156807	53158456	-	TraesMAC1A03G00024950	840
chr1A	53647896	53652394	+	TraesMAC1A03G00025090	13066
chr1A	53657432	53662921	-	TraesMAC1A03G00025100	14768
chr1A	54032056	54037121	+	TraesMAC1A03G00025190	13940
chr1A	54048777	54051455	-	TraesMAC1A03G00025210	3651
chr1A	54213656	54216848	+	TraesMAC1A03G00025330	7781
chr1A	54423659	54432569	-	TraesMAC1A03G00025440	8725
chr1A	54520080	54522331	+	TraesMAC1A03G00025480	9968
chr1A	54541182	54546395	-	TraesMAC1A03G00025530	6241
chr1A	54592383	54596977	-	TraesMAC1A03G00025540	10231
chr1A	54866497	54872771	+	TraesMAC1A03G00025620	6627
chr1A	57119836	57121098	+	TraesMAC1A03G00026020	837
chr1A	57122899	57130281	-	TraesMAC1A03G00026040	8446
chr1A	57684364	57686245	+	TraesMAC1A03G00026240	3529
chr1A	57695531	57698263	+	TraesMAC1A03G00026250	13727
chr1A	57700495	57703661	-	TraesMAC1A03G00026270	17070
chr1A	57792075	57797375	-	TraesMAC1A03G00026290	5521
chr1A	58115960	58117609	+	TraesMAC1A03G00026410	10969
chr1A	58162422	58163746	-	TraesMAC1A03G00026450	7836
chr1A	58239846	58241012	-	TraesMAC1A03G00026490	17696
chr1A	58245279	58251407	+	TraesMAC1A03G00026510	752
chr1A	58603310	58606935	+	TraesMAC1A03G00026670	8341
chr1A	58648906	58651195	+	TraesMAC1A03G00026710	1232
chr1A	58651517	58658673	-	TraesMAC1A03G00026720	8178
chr1A	58680775	58685454	-	TraesMAC1A03G00026770	5545
chr1A	59178691	59193790	+	TraesMAC1A03G00027110	14856
chr1A	59178691	59193790	+	TraesMAC1A03G00027110	14856
chr1A	59225942	59230755	-	TraesMAC1A03G00027170	9594
chr1A	59335856	59336490	+	TraesMAC1A03G00027210	5659
chr1A	59420560	59422071	+	TraesMAC1A03G00027270	17904
chr1A	60083146	60086072	+	TraesMAC1A03G00027600	4143
chr1A	60326518	60330217	-	TraesMAC1A03G00027660	15418
chr1A	60988982	60992471	+	TraesMAC1A03G00028030	1410
chr1A	61185993	61190248	+	TraesMAC1A03G00028110	14072
chr1A	61405533	61407166	-	TraesMAC1A03G00028220	4825
chr1A	61459386	61460829	+	TraesMAC1A03G00028230	18066
chr1A	61827453	61839217	-	TraesMAC1A03G00028570	5771
chr1A	62022563	62024079	+	TraesMAC1A03G00028600	16672
chr1A	62456351	62457350	+	TraesMAC1A03G00028660	2982
chr1A	62456351	62457350	+	TraesMAC1A03G00028660	2982
chr1A	62462600	62465651	-	TraesMAC1A03G00028670	18056
chr1A	62690255	62691748	-	TraesMAC1A03G00028740	18075
chr1A	63011553	63015351	+	TraesMAC1A03G00028810	3790
chr1A	63045429	63049788	+	TraesMAC1A03G00028840	17057
chr1A	63049879	63054222	-	TraesMAC1A03G00028850	4235
chr1A	63436508	63437650	-	TraesMAC1A03G00028950	18202
chr1A	63477649	63479265	+	TraesMAC1A03G00028970	6868
chr1A	63481771	63486649	-	TraesMAC1A03G00028980	6875
chr1A	63517292	63518885	-	TraesMAC1A03G00029020	18183
chr1A	63757348	63761343	-	TraesMAC1A03G00029110	17411
chr1A	64805705	64815580	+	TraesMAC1A03G00029330	8123
chr1A	64992557	64999205	+	TraesMAC1A03G00029440	16502
chr1A	65091004	65092553	+	TraesMAC1A03G00029490	1594
chr1A	65111736	65114238	-	TraesMAC1A03G00029510	2418
chr1A	65609103	65613393	+	TraesMAC1A03G00029770	14501
chr1A	65735657	65737292	-	TraesMAC1A03G00029830	11673
chr1A	65958581	65959355	-	TraesMAC1A03G00029870	6464
chr1A	66130807	66135828	-	TraesMAC1A03G00029930	3774
chr1A	66138264	66140235	-	TraesMAC1A03G00029940	3740
chr1A	66512444	66515423	+	TraesMAC1A03G00030140	1414
chr1A	67233918	67236367	+	TraesMAC1A03G00030270	17912
chr1A	67799472	67801806	+	TraesMAC1A03G00030400	1205
chr1A	68020583	68030375	-	TraesMAC1A03G00030470	12845
chr1A	69489587	69491095	-	TraesMAC1A03G00030890	10687
chr1A	69491585	69496167	-	TraesMAC1A03G00030900	4102
chr1A	69691373	69695850	-	TraesMAC1A03G00030920	4360
chr1A	71192176	71192825	-	TraesMAC1A03G00031150	1483
chr1A	71344391	71345329	-	TraesMAC1A03G00031190	1644
chr1A	71371884	71380419	-	TraesMAC1A03G00031240	14415
chr1A	71838684	71841995	-	TraesMAC1A03G00031400	4649
chr1A	71969577	71974425	+	TraesMAC1A03G00031410	12934
chr1A	72064266	72065601	+	TraesMAC1A03G00031470	3610
chr1A	73047527	73050635	-	TraesMAC1A03G00031780	16755
chr1A	73051632	73055887	-	TraesMAC1A03G00031790	2677
chr1A	73349303	73351970	-	TraesMAC1A03G00031810	16269
chr1A	73550017	73555687	+	TraesMAC1A03G00031880	16182
chr1A	73557236	73561672	+	TraesMAC1A03G00031890	2188
chr1A	73567996	73577356	-	TraesMAC1A03G00031910	13082
chr1A	73577626	73585107	+	TraesMAC1A03G00031920	6762
chr1A	73585898	73587085	-	TraesMAC1A03G00031930	5936
chr1A	73607021	73611435	-	TraesMAC1A03G00031980	12868
chr1A	74679807	74692665	-	TraesMAC1A03G00032230	9840
chr1A	75953337	75976989	-	TraesMAC1A03G00032590	6681
chr1A	76730374	76736460	-	TraesMAC1A03G00032810	6134
chr1A	76961266	76962953	+	TraesMAC1A03G00032890	15195
chr1A	77300384	77302884	+	TraesMAC1A03G00032970	11306
chr1A	77333400	77337682	+	TraesMAC1A03G00033000	3355
chr1A	78537796	78546231	+	TraesMAC1A03G00033260	3527
chr1A	79168858	79170092	-	TraesMAC1A03G00033410	8472
chr1A	79369529	79372171	+	TraesMAC1A03G00033490	14591
chr1A	79890709	79897649	-	TraesMAC1A03G00033540	11941
chr1A	80482347	80494620	+	TraesMAC1A03G00033660	3772
chr1A	80857939	80861452	-	TraesMAC1A03G00033780	7583
chr1A	82682898	82693634	+	TraesMAC1A03G00034160	9789
chr1A	82696363	82700950	-	TraesMAC1A03G00034170	9440
chr1A	83114542	83119635	-	TraesMAC1A03G00034300	14123
chr1A	83114542	83119635	-	TraesMAC1A03G00034300	14123
chr1A	83986116	83999236	-	TraesMAC1A03G00034400	4460
chr1A	84154912	84166892	+	TraesMAC1A03G00034430	10114
chr1A	84174441	84176457	+	TraesMAC1A03G00034440	3653
chr1A	84874626	84876679	+	TraesMAC1A03G00034640	18343
chr1A	84940696	84941775	-	TraesMAC1A03G00034660	16566
chr1A	85174421	85177456	+	TraesMAC1A03G00034740	12466
chr1A	85483443	85484610	+	TraesMAC1A03G00034840	12362
chr1A	85967131	85968065	+	TraesMAC1A03G00034950	1527
chr1A	86377876	86382812	+	TraesMAC1A03G00035160	312
chr1A	86784758	86790039	-	TraesMAC1A03G00035360	3038
chr1A	87334318	87337058	+	TraesMAC1A03G00035440	8028
chr1A	88476179	88483087	+	TraesMAC1A03G00035600	8147
chr1A	89517534	89524566	+	TraesMAC1A03G00035740	14234
chr1A	89517534	89524566	+	TraesMAC1A03G00035740	14234
chr1A	90271785	90273496	+	TraesMAC1A03G00035890	1160
chr1A	90875287	90884023	-	TraesMAC1A03G00036000	10568
chr1A	91156538	91164203	+	TraesMAC1A03G00036100	5555
chr1A	91167706	91174602	+	TraesMAC1A03G00036110	3959
chr1A	91274424	91278726	+	TraesMAC1A03G00036160	14584
chr1A	91290543	91292357	+	TraesMAC1A03G00036190	13742
chr1A	91525386	91528375	-	TraesMAC1A03G00036230	9255
chr1A	91530806	91531840	+	TraesMAC1A03G00036240	15812
chr1A	91616225	91618789	-	TraesMAC1A03G00036280	4591
chr1A	91703230	91709225	-	TraesMAC1A03G00036340	13391
chr1A	91715386	91717642	+	TraesMAC1A03G00036370	15379
chr1A	91783374	91784115	+	TraesMAC1A03G00036390	306
chr1A	92663860	92668852	-	TraesMAC1A03G00036530	13462
chr1A	93454246	93455132	+	TraesMAC1A03G00036630	8207
chr1A	93480511	93484722	-	TraesMAC1A03G00036640	13027
chr1A	93484142	93488011	+	TraesMAC1A03G00036650	5732
chr1A	93488063	93490083	-	TraesMAC1A03G00036660	16779
chr1A	94177266	94182484	+	TraesMAC1A03G00036770	1856
chr1A	94185882	94190113	+	TraesMAC1A03G00036780	5428
chr1A	94185882	94190113	+	TraesMAC1A03G00036780	5428
chr1A	95132506	95137605	+	TraesMAC1A03G00037370	3503
chr1A	95253255	95255682	+	TraesMAC1A03G00037450	9022
chr1A	95888688	95894141	+	TraesMAC1A03G00037610	5949
chr1A	96441770	96445451	-	TraesMAC1A03G00037830	3531
chr1A	96447211	96448920	-	TraesMAC1A03G00037840	1698
chr1A	96521126	96523733	+	TraesMAC1A03G00037880	8776
chr1A	96532771	96534842	+	TraesMAC1A03G00037900	14853
chr1A	96536525	96538311	+	TraesMAC1A03G00037910	8777
chr1A	96559267	96561225	-	TraesMAC1A03G00037970	4230
chr1A	96563996	96572683	-	TraesMAC1A03G00037980	12502
chr1A	97863821	97865541	+	TraesMAC1A03G00038320	18167
chr1A	98296016	98305130	-	TraesMAC1A03G00038520	11380
chr1A	98310006	98315765	-	TraesMAC1A03G00038530	13022
chr1A	99065335	99073634	+	TraesMAC1A03G00038800	10676
chr1A	99074949	99079028	+	TraesMAC1A03G00038810	12349
chr1A	99079302	99080327	+	TraesMAC1A03G00038820	16666
chr1A	99131432	99132389	+	TraesMAC1A03G00038840	16664
chr1A	99198837	99200059	+	TraesMAC1A03G00038860	16660
chr1A	99208376	99209688	+	TraesMAC1A03G00038880	16663
chr1A	99351541	99353121	-	TraesMAC1A03G00038960	15647
chr1A	99690925	99692685	+	TraesMAC1A03G00039180	18073
chr1A	99727927	99729765	+	TraesMAC1A03G00039190	18068
chr1A	99789210	99792369	-	TraesMAC1A03G00039230	18072
chr1A	99976160	99977802	-	TraesMAC1A03G00039310	5968
chr1A	99978919	99983716	-	TraesMAC1A03G00039320	2665
chr1A	100058820	100078515	+	TraesMAC1A03G00039380	10605
chr1A	100102648	100104473	-	TraesMAC1A03G00039430	405
chr1A	100997672	101001012	+	TraesMAC1A03G00039630	6140
chr1A	101054011	101058629	-	TraesMAC1A03G00039680	6128
chr1A	101455616	101459405	-	TraesMAC1A03G00039820	8480
chr1A	101853582	101859096	+	TraesMAC1A03G00039870	1555
chr1A	102047899	102053586	+	TraesMAC1A03G00039900	14752
chr1A	102055033	102059162	+	TraesMAC1A03G00039910	14751
chr1A	102993553	103007630	-	TraesMAC1A03G00040070	8315
chr1A	103308433	103312504	-	TraesMAC1A03G00040110	8654
chr1A	103883275	103895167	+	TraesMAC1A03G00040170	10772
chr1A	103897538	103898045	-	TraesMAC1A03G00040180	3632
chr1A	103900786	103905620	+	TraesMAC1A03G00040190	3759
chr1A	104051584	104053515	+	TraesMAC1A03G00040230	12584
chr1A	104111468	104112029	-	TraesMAC1A03G00040290	6052
chr1A	104584659	104594655	-	TraesMAC1A03G00040410	10058
chr1A	104595991	104601222	+	TraesMAC1A03G00040420	12826
chr1A	104601731	104614301	-	TraesMAC1A03G00040430	10913
chr1A	105548701	105549778	-	TraesMAC1A03G00040570	1145
chr1A	105877851	105878935	-	TraesMAC1A03G00040640	14424
chr1A	105880108	105891514	-	TraesMAC1A03G00040650	9218
chr1A	106745662	106748364	+	TraesMAC1A03G00040800	6229
chr1A	106745662	106748364	+	TraesMAC1A03G00040800	6229
chr1A	106752897	106758752	+	TraesMAC1A03G00040810	4565
chr1A	106759240	106762645	-	TraesMAC1A03G00040820	17158
chr1A	107717426	107721623	+	TraesMAC1A03G00041140	2396
chr1A	107723533	107730482	-	TraesMAC1A03G00041150	9032
chr1A	108335896	108340386	+	TraesMAC1A03G00041390	9907
chr1A	108341569	108346378	-	TraesMAC1A03G00041400	3818
chr1A	108409156	108415122	-	TraesMAC1A03G00041430	2956
chr1A	108418016	108422797	+	TraesMAC1A03G00041440	7684
chr1A	108422753	108424143	-	TraesMAC1A03G00041450	12470
chr1A	108446356	108448404	+	TraesMAC1A03G00041490	14254
chr1A	108569691	108572057	+	TraesMAC1A03G00041540	12889
chr1A	109615656	109620275	-	TraesMAC1A03G00041730	8007
chr1A	109699811	109700963	+	TraesMAC1A03G00041760	10816
chr1A	109786687	109787215	-	TraesMAC1A03G00041820	8927
chr1A	110746785	110757055	+	TraesMAC1A03G00041970	10108
chr1A	110774633	110777593	-	TraesMAC1A03G00041990	16231
chr1A	112519279	112520066	+	TraesMAC1A03G00042520	11920
chr1A	112526500	112533601	+	TraesMAC1A03G00042540	8413
chr1A	112534063	112535894	-	TraesMAC1A03G00042550	18005
chr1A	112842852	112844208	-	TraesMAC1A03G00042590	7761
chr1A	113132920	113136202	-	TraesMAC1A03G00042680	3808
chr1A	113441795	113448869	+	TraesMAC1A03G00042740	4648
chr1A	113441795	113448869	+	TraesMAC1A03G00042740	4648
chr1A	113449213	113452105	-	TraesMAC1A03G00042750	13621
chr1A	113469239	113473527	-	TraesMAC1A03G00042790	9894
chr1A	113469239	113473527	-	TraesMAC1A03G00042790	9894
chr1A	114143855	114148288	+	TraesMAC1A03G00042890	11187
chr1A	115521231	115521797	+	TraesMAC1A03G00043260	10930
chr1A	115530742	115553459	+	TraesMAC1A03G00043270	12979
chr1A	115556798	115559805	+	TraesMAC1A03G00043280	12980
chr1A	116269211	116272538	+	TraesMAC1A03G00043390	12659
chr1A	116765412	116769431	-	TraesMAC1A03G00043530	2401
chr1A	117449590	117452024	-	TraesMAC1A03G00043690	15840
chr1A	117467523	117473319	-	TraesMAC1A03G00043720	10417
chr1A	117539614	117541947	-	TraesMAC1A03G00043740	155
chr1A	118400656	118403902	+	TraesMAC1A03G00044190	5467
chr1A	118429749	118430285	-	TraesMAC1A03G00044200	3631
chr1A	118594540	118604851	-	TraesMAC1A03G00044250	16069
chr1A	118699636	118702955	-	TraesMAC1A03G00044280	1732
chr1A	119042778	119046238	+	TraesMAC1A03G00044330	8748
chr1A	119251216	119255504	+	TraesMAC1A03G00044440	13206
chr1A	119286629	119287589	+	TraesMAC1A03G00044500	5557
chr1A	119548331	119557131	+	TraesMAC1A03G00044640	12404
chr1A	119557255	119558691	-	TraesMAC1A03G00044660	13678
chr1A	121103053	121104329	+	TraesMAC1A03G00044920	12972
chr1A	123079897	123083545	-	TraesMAC1A03G00045210	4952
chr1A	123542515	123543514	+	TraesMAC1A03G00045330	10076
chr1A	123711943	123712805	-	TraesMAC1A03G00045370	11618
chr1A	123720766	123721538	-	TraesMAC1A03G00045390	11619
chr1A	123721077	123721435	+	TraesMAC1A03G00045400	33
chr1A	123721077	123721435	+	TraesMAC1A03G00045400	33
chr1A	124306131	124306985	-	TraesMAC1A03G00045530	11617
chr1A	124405224	124410986	-	TraesMAC1A03G00045560	13467
chr1A	124411960	124417075	-	TraesMAC1A03G00045570	5413
chr1A	124665751	124667025	-	TraesMAC1A03G00045640	15674
chr1A	124669506	124671071	+	TraesMAC1A03G00045650	13139
chr1A	126028981	126032889	+	TraesMAC1A03G00045860	9011
chr1A	126370552	126372899	-	TraesMAC1A03G00045940	15471
chr1A	126864272	126868036	+	TraesMAC1A03G00046090	10136
chr1A	126864272	126868036	+	TraesMAC1A03G00046090	10136
chr1A	127264416	127268349	+	TraesMAC1A03G00046230	12148
chr1A	127339142	127341264	+	TraesMAC1A03G00046270	13234
chr1A	129469226	129471054	+	TraesMAC1A03G00046730	14564
chr1A	129669446	129670501	+	TraesMAC1A03G00046760	1902
chr1A	130224557	130228483	-	TraesMAC1A03G00046850	8140
chr1A	130833015	130834836	-	TraesMAC1A03G00046960	15604
chr1A	131272387	131280555	-	TraesMAC1A03G00047060	8143
chr1A	131441577	131444083	-	TraesMAC1A03G00047090	1034
chr1A	131571926	131582314	+	TraesMAC1A03G00047150	15193
chr1A	132079934	132087049	+	TraesMAC1A03G00047220	10627
chr1A	132091594	132093398	+	TraesMAC1A03G00047230	8846
chr1A	132093731	132096681	-	TraesMAC1A03G00047240	11686
chr1A	132418296	132418910	+	TraesMAC1A03G00047330	3955
chr1A	132455338	132458096	-	TraesMAC1A03G00047440	4470
chr1A	134214299	134220079	+	TraesMAC1A03G00047880	9099
chr1A	134779681	134794609	-	TraesMAC1A03G00048050	14318
chr1A	135237748	135240813	-	TraesMAC1A03G00048170	5282
chr1A	135237748	135240813	-	TraesMAC1A03G00048170	5282
chr1A	136193255	136229920	+	TraesMAC1A03G00048290	12603
chr1A	140183806	140186467	+	TraesMAC1A03G00049200	9178
chr1A	140653500	140658326	-	TraesMAC1A03G00049280	5233
chr1A	142095001	142096575	-	TraesMAC1A03G00049400	2628
chr1A	143005491	143013796	+	TraesMAC1A03G00049610	6644
chr1A	143742546	143742979	+	TraesMAC1A03G00049720	4161
chr1A	145182470	145183317	+	TraesMAC1A03G00049940	8029
chr1A	145815316	145820312	-	TraesMAC1A03G00050030	13102
chr1A	146120530	146127989	-	TraesMAC1A03G00050090	13189
chr1A	146133936	146135106	-	TraesMAC1A03G00050110	12804
chr1A	146846674	146854937	+	TraesMAC1A03G00050240	17042
chr1A	147900566	147902065	+	TraesMAC1A03G00050420	1141
chr1A	148108114	148113904	+	TraesMAC1A03G00050480	10299
chr1A	148503872	148507577	-	TraesMAC1A03G00050560	2364
chr1A	149153916	149155414	+	TraesMAC1A03G00050690	10256
chr1A	149592165	149599520	-	TraesMAC1A03G00050790	10223
chr1A	150000259	150001064	+	TraesMAC1A03G00050840	12512
chr1A	150030478	150034999	+	TraesMAC1A03G00050870	6677
chr1A	150039105	150041763	-	TraesMAC1A03G00050880	7227
chr1A	150487210	150488252	+	TraesMAC1A03G00050980	1491
chr1A	150487210	150488252	+	TraesMAC1A03G00050980	1491
chr1A	150487210	150488252	+	TraesMAC1A03G00050980	1491
chr1A	151001210	151005407	-	TraesMAC1A03G00051080	9339
chr1A	152455014	152457379	+	TraesMAC1A03G00051300	15489
chr1A	152697596	152703366	+	TraesMAC1A03G00051350	15480
chr1A	153679576	153682585	+	TraesMAC1A03G00051610	2870
chr1A	153803774	153806615	+	TraesMAC1A03G00051640	15618
chr1A	154937981	154959486	-	TraesMAC1A03G00051890	9130
chr1A	156405152	156410006	-	TraesMAC1A03G00052040	9851
chr1A	156920489	156926136	-	TraesMAC1A03G00052200	8311
chr1A	158568276	158578935	+	TraesMAC1A03G00052450	7980
